#      date    value 
 2012-09-07 0.6438435 
 2012-09-08 9.838347 
 2012-09-09 2.252981 
 2012-09-10 0.9153121 
 2012-09-11 0.6138474 
 2012-09-12 0.5196139 
 2012-09-13 0.4936871 
 2012-09-14 0.5580268 
 2012-09-15 0.643392 
 2012-09-16 0.9263225 
 2012-09-17 0.7335293 
 2012-09-18 0.7242797 
 2012-09-19 0.6440576 
 2012-09-20 0.5311545 
 2012-09-21 0.5659298 
 2012-09-22 1.964042 
 2012-09-23 1.093248 
 2012-09-24 0.6564442 
 2012-09-25 1.025614 
 2012-09-26 2.197533 
 2012-09-27  1.95613 
 2012-09-28 1.112793 
 2012-09-29 0.6600744 
 2012-09-30 0.5033379 
 2012-10-01 0.4526413 
 2012-10-02 0.8526184 
 2012-10-03 0.7745219 
 2012-10-04 0.5599713 
 2012-10-05 0.7349805 
 2012-10-06 1.538495 
 2012-10-07 0.9069397 
 2012-10-08 0.5830444 
 2012-10-09 0.4625277 
 2012-10-10 0.4156474 
 2012-10-11 0.3960157 
 2012-10-12 0.3920374 
 2012-10-13 0.3987082 
 2012-10-14 0.5199861 
 2012-10-15 0.591436 
 2012-10-16 0.4997902 
 2012-10-17 0.4516679 
 2012-10-18 1.963898 
 2012-10-19 1.534199 
 2012-10-20 0.9648659 
 2012-10-21 0.6141942 
 2012-10-22 0.5520681 
 2012-10-23 2.893107 
 2012-10-24 2.906367 
 2012-10-25 1.023119 
 2012-10-26 0.6731935 
 2012-10-27 0.5829029 
 2012-10-28 0.4581229 
 2012-10-29 0.3903398 
 2012-10-30 0.3688947 
 2012-10-31 0.3777607 
 2012-11-01 0.3634733 
 2012-11-02 0.3464333 
 2012-11-03 0.420989 
 2012-11-04 0.5383704 
 2012-11-05 0.4516643 
 2012-11-06 0.3849074 
 2012-11-07 0.3745707 
 2012-11-08 0.3619065 
 2012-11-09 0.3403925 
 2012-11-10 0.3297498 
 2012-11-11 0.3227137 
 2012-11-12  1.43915 
 2012-11-13 1.423418 
 2012-11-14 0.7114413 
 2012-11-15 0.4718995 
 2012-11-16 0.3766502 
 2012-11-17 0.3339173 
 2012-11-18 0.3143434 
 2012-11-19 0.3087099 
 2012-11-20 0.3117717 
 2012-11-21 0.3055454 
 2012-11-22 0.3005509 
 2012-11-23 0.723905 
 2012-11-24 0.6852226 
 2012-11-25 0.4666583 
 2012-11-26 0.3867301 
 2012-11-27 0.3512926 
 2012-11-28 0.3185054 
 2012-11-29 0.2979745 
 2012-11-30 0.2878049 
 2012-12-01 0.2837482 
 2012-12-02 0.3431371 
 2012-12-03 0.3599544 
 2012-12-04 0.3419865 
 2012-12-05 0.3475319 
 2012-12-06 0.3196908 
 2012-12-07 0.5177853 
 2012-12-08 1.026019 
 2012-12-09 0.7420695 
 2012-12-10 0.558921 
 2012-12-11 0.4164938 
 2012-12-12 0.3347868 
 2012-12-13 0.2939017 
 2012-12-14 0.275039 
 2012-12-15 0.394955 
 2012-12-16 0.5675883 
 2012-12-17 0.4446399 
 2012-12-18 0.365253 
 2012-12-19 0.3166151 
 2012-12-20 1.481209 
 2012-12-21 1.731654 
 2012-12-22 0.7555879 
 2012-12-23 0.439803 
 2012-12-24 0.3255943 
 2012-12-25 0.2792381 
 2012-12-26 0.2596515 
 2012-12-27 0.251787 
 2012-12-28 0.2492421 
 2012-12-29 0.2490987 
 2012-12-30 0.2500043 
 2012-12-31 0.251296 
 2013-01-01 0.2527151 
 2013-01-02 0.2541466 
 2013-01-03 0.2555293 
 2013-01-04 0.2568181 
 2013-01-05 0.2580158 
 2013-01-06 0.2592009 
 2013-01-07 0.2604703 
 2013-01-08 0.2617129 
 2013-01-09 0.3827727 
 2013-01-10 0.8874554 
 2013-01-11 3.678427 
 2013-01-12 2.284225 
 2013-01-13 2.265239 
 2013-01-14 1.131768 
 2013-01-15 0.5889959 
 2013-01-16 0.4118855 
 2013-01-17 0.3511019 
 2013-01-18 0.3342531 
 2013-01-19 0.4278396 
 2013-01-20 0.8776677 
 2013-01-21 0.6657028 
 2013-01-22 0.5039358 
 2013-01-23 0.4424552 
 2013-01-24 0.4271353 
 2013-01-25 0.4316444 
 2013-01-26 0.4444382 
 2013-01-27 0.4604422 
 2013-01-28 2.763021 
 2013-01-29 7.510984 
 2013-01-30  7.38326 
 2013-01-31 3.133129 
 2013-02-01 1.255032 
 2013-02-02 0.9800391 
 2013-02-03 1.055243 
 2013-02-04 1.241857 
 2013-02-05 1.479529 
 2013-02-06 1.794368 
 2013-02-07 3.701194 
 2013-02-08 9.820407 
 2013-02-09 5.422585 
 2013-02-10 8.035714 
 2013-02-11 13.55135 
 2013-02-12 4.187123 
 2013-02-13  3.73046 
 2013-02-14 4.005625 
 2013-02-15 4.268498 
 2013-02-16 4.474894 
 2013-02-17 4.468882 
 2013-02-18 4.690172 
 2013-02-19  7.91673 
 2013-02-20 5.429399 
 2013-02-21 4.946474 
 2013-02-22 5.851379 
 2013-02-23 8.775036 
 2013-02-24 5.626697 
 2013-02-25 5.574358 
 2013-02-26 6.858157 
 2013-02-27 10.38025 
 2013-02-28 7.074519 
 2013-03-01 9.045301 
 2013-03-02 7.945406 
 2013-03-03  7.33966 
 2013-03-04 8.896943 
 2013-03-05 8.461045 
 2013-03-06 6.839561 
 2013-03-07  6.38202 
 2013-03-08 9.886954 
 2013-03-09 15.14623 
 2013-03-10 20.93382 
 2013-03-11 15.99779 
 2013-03-12 8.745667 
 2013-03-13 7.441011 
 2013-03-14 7.519149 
 2013-03-15 8.220455 
 2013-03-16 9.819803 
 2013-03-17 8.617378 
 2013-03-18 9.238952 
 2013-03-19 9.372132 
 2013-03-20  8.41446 
 2013-03-21 8.102295 
 2013-03-22 8.090804 
 2013-03-23 8.314613 
 2013-03-24 8.493699 
 2013-03-25 8.958486 
 2013-03-26 8.588842 
 2013-03-27 8.437491 
 2013-03-28 9.344063 
 2013-03-29 11.12544 
 2013-03-30 7.954485 
 2013-03-31  8.16939 
 2013-04-01 7.715882 
 2013-04-02 7.427488 
 2013-04-03  7.27857 
 2013-04-04 7.166529 
 2013-04-05 6.986835 
 2013-04-06 6.834127 
 2013-04-07 6.902038 
 2013-04-08 6.940811 
 2013-04-09 6.420966 
 2013-04-10 7.007134 
 2013-04-11 19.68146 
 2013-04-12 11.77705 
 2013-04-13 5.959227 
 2013-04-14 5.522652 
 2013-04-15 5.596862 
 2013-04-16 16.43144 
 2013-04-17 24.51409 
 2013-04-18 12.81571 
 2013-04-19 31.35005 
 2013-04-20 7.843227 
 2013-04-21  7.05171 
 2013-04-22 7.940374 
 2013-04-23  9.49443 
 2013-04-24 26.83291 
 2013-04-25 11.27949 
 2013-04-26  10.1273 
 2013-04-27 10.48059 
 2013-04-28 15.38124 
 2013-04-29 11.85619 
 2013-04-30 10.76626 
 2013-05-01 10.58557 
 2013-05-02 10.39006 
 2013-05-03 10.36683 
 2013-05-04  13.4814 
 2013-05-05 12.99316 
 2013-05-06  11.6502 
 2013-05-07 9.663547 
 2013-05-08 8.622075 
 2013-05-09 11.53374 
 2013-05-10 28.04216 
 2013-05-11 8.912297 
 2013-05-12 7.730999 
 2013-05-13 7.587072 
 2013-05-14 7.477727 
 2013-05-15 7.359134 
 2013-05-16 8.085921 
 2013-05-17  7.52862 
 2013-05-18 7.998767 
 2013-05-19 6.679396 
 2013-05-20 6.481497 
 2013-05-21 12.41507 
 2013-05-22 7.859133 
 2013-05-23 6.012979 
 2013-05-24 5.578111 
 2013-05-25 5.455966 
 2013-05-26 6.193211 
 2013-05-27 6.584517 
 2013-05-28 7.287557 
 2013-05-29 5.562562 
 2013-05-30 4.746861 
 2013-05-31 12.64214 
 2013-06-01 20.75664 
 2013-06-02 7.999449 
 2013-06-03 4.406438 
 2013-06-04 4.082323 
 2013-06-05 4.023745 
 2013-06-06 4.078001 
 2013-06-07 3.982679 
 2013-06-08 3.868555 
 2013-06-09 3.796208 
 2013-06-10 8.177647 
 2013-06-11 4.578143 
 2013-06-12 3.764621 
 2013-06-13 5.539098 
 2013-06-14 4.394922 
 2013-06-15 3.460665 
 2013-06-16 5.698764 
 2013-06-17 4.316994 
 2013-06-18 4.051516 
 2013-06-19  3.42495 
 2013-06-20 3.030998 
 2013-06-21 2.921088 
 2013-06-22 3.592364 
 2013-06-23   4.2666 
 2013-06-24 3.088094 
 2013-06-25 2.775315 
 2013-06-26 13.46309 
 2013-06-27 5.572981 
 2013-06-28 2.860785 
 2013-06-29 2.980246 
 2013-06-30 3.837579 
 2013-07-01 3.379433 
 2013-07-02 3.872001 
 2013-07-03 2.763354 
 2013-07-04 2.310818 
 2013-07-05 2.338786 
 2013-07-06 2.448235 
 2013-07-07 2.601921 
 2013-07-08 2.256243 
 2013-07-09 2.278476 
 2013-07-10 8.069009 
 2013-07-11  8.25666 
 2013-07-12 2.627668 
 2013-07-13 1.994923 
 2013-07-14 1.875696 
 2013-07-15 1.922959 
 2013-07-16 1.843961 
 2013-07-17 1.785078 
 2013-07-18 1.751803 
 2013-07-19 1.723837 
 2013-07-20 2.694361 
 2013-07-21 4.547678 
 2013-07-22 4.346641 
 2013-07-23 3.080225 
 2013-07-24 1.865906 
 2013-07-25 1.618107 
 2013-07-26   1.5552 
 2013-07-27   2.3448 
 2013-07-28 1.968721 
 2013-07-29 1.578569 
 2013-07-30 1.638381 
 2013-07-31 2.184798 
 2013-08-01 1.644245 
 2013-08-02 1.458685 
 2013-08-03 2.582424 
 2013-08-04 2.124596 
 2013-08-05 1.499542 
 2013-08-06 1.350651 
 2013-08-07 1.298484 
 2013-08-08 1.511824 
 2013-08-09 1.513451 
 2013-08-10 1.337901 
 2013-08-11 1.246482 
 2013-08-12 1.208518 
 2013-08-13 1.253209 
 2013-08-14 1.207182 
 2013-08-15 1.166539 
 2013-08-16 1.142816 
 2013-08-17 1.134938 
 2013-08-18 1.118664 
 2013-08-19 1.094182 
 2013-08-20 1.076404 
 2013-08-21 1.061744 
 2013-08-22 1.053881 
 2013-08-23 1.072919 
 2013-08-24 1.038999 
 2013-08-25 1.014329 
 2013-08-26 0.9979494 
 2013-08-27 0.9858715 
 2013-08-28 0.9749413 
 2013-08-29 0.9616137 
 2013-08-30 0.9494827 
 2013-08-31 2.266032 
 2013-09-01 6.574654 
 2013-09-02 2.062645 
 2013-09-03 1.163804 
 2013-09-04 0.9609339 
 2013-09-05 0.903248 
 2013-09-06 0.8813286 
 2013-09-07 0.8686149 
 2013-09-08 0.9030456 
 2013-09-09 0.8834642 
 2013-09-10 0.8782175 
 2013-09-11 1.281554 
 2013-09-12 1.163763 
 2013-09-13  1.11494 
 2013-09-14  0.91587 
 2013-09-15 0.8307726 
 2013-09-16 0.8502107 
 2013-09-17 0.8204441 
 2013-09-18 0.7899106 
 2013-09-19 4.213388 
 2013-09-20 3.922811 
 2013-09-21 3.096463 
 2013-09-22 1.592851 
 2013-09-23 0.9671273 
 2013-09-24 0.7945401 
 2013-09-25 0.7405446 
 2013-09-26 0.7211311 
 2013-09-27 0.7102938 
 2013-09-28 0.7019296 
 2013-09-29 0.8723293 
 2013-09-30 0.973975 
 2013-10-01 0.797846 
 2013-10-02 0.7142443 
 2013-10-03 0.7150576 
 2013-10-04 0.725886 
 2013-10-05  1.20369 
 2013-10-06  5.83247 
 2013-10-07 2.362443 
 2013-10-08 1.058072 
 2013-10-09 0.7559886 
 2013-10-10 0.6668447 
 2013-10-11 0.6364917 
 2013-10-12 0.6250678 
 2013-10-13 0.6256205 
 2013-10-14 0.6165193 
 2013-10-15 0.7255791 
 2013-10-16 1.121921 
 2013-10-17 0.9662299 
 2013-10-18 0.8625146 
 2013-10-19 1.026645 
 2013-10-20 1.059137 
 2013-10-21 0.7644683 
 2013-10-22 0.654645 
 2013-10-23 0.646241 
 2013-10-24 0.6080906 
 2013-10-25 0.5769861 
 2013-10-26 0.5611928 
 2013-10-27 0.5534149 
 2013-10-28 0.5481571 
 2013-10-29 0.5506358 
 2013-10-30 0.5755848 
 2013-10-31 3.029988 
 2013-11-01  7.01567 
 2013-11-02 1.799618 
 2013-11-03 0.8590502 
 2013-11-04 0.6315979 
 2013-11-05 0.6564319 
 2013-11-06 0.9425714 
 2013-11-07 1.177433 
 2013-11-08 0.7847791 
 2013-11-09 0.6038844 
 2013-11-10 0.5346497 
 2013-11-11 0.507593 
 2013-11-12 0.5078444 
 2013-11-13 0.4976377 
 2013-11-14 0.4836858 
 2013-11-15 0.5398828 
 2013-11-16 0.5676782 
 2013-11-17 4.240961 
 2013-11-18 4.035854 
 2013-11-19 1.312131 
 2013-11-20 0.7131117 
 2013-11-21   1.1354 
 2013-11-22 2.142386 
 2013-11-23 1.046526 
 2013-11-24 0.6419916 
 2013-11-25 0.4982781 
 2013-11-26 0.4576643 
 2013-11-27 0.5012615 
 2013-11-28 0.4682725 
 2013-11-29 0.4337765 
 2013-11-30 0.4171616 
 2013-12-01 0.4156617 
 2013-12-02 0.424932 
 2013-12-03 0.460145 
 2013-12-04 0.4828698 
 2013-12-05 0.4776656 
 2013-12-06 0.4832374 
 2013-12-07 0.4562939 
 2013-12-08 0.4355135 
 2013-12-09 0.4248616 
 2013-12-10 0.4197145 
 2013-12-11 0.4169692 
 2013-12-12 0.4152057 
 2013-12-13 0.4138287 
 2013-12-14 0.4125953 
 2013-12-15 0.4114137 
 2013-12-16 0.4175074 
 2013-12-17 0.4612724 
 2013-12-18 0.5094223 
 2013-12-19 0.6858718 
 2013-12-20 7.259035 
 2013-12-21 3.878419 
 2013-12-22 3.399198 
 2013-12-23 1.624893 
 2013-12-24 0.8209238 
 2013-12-25 0.590978 
 2013-12-26 0.5344956 
 2013-12-27 0.5386305 
 2013-12-28 0.6706645 
 2013-12-29 1.298128 
 2013-12-30 1.062599 
 2013-12-31 0.8074514 
 2014-01-01 0.7206302 
 2014-01-02 0.7318764 
 2014-01-03 0.7510949 
 2014-01-04 0.7754275 
 2014-01-05 0.8067079 
 2014-01-06 0.8409846 
 2014-01-07 0.8755026 
 2014-01-08 0.9091994 
 2014-01-09 0.9418133 
 2014-01-10 1.434464 
 2014-01-11 20.36171 
 2014-01-12 3.928853 
 2014-01-13  4.25879 
 2014-01-14 3.241983 
 2014-01-15 1.779976 
 2014-01-16  1.42754 
 2014-01-17 1.384836 
 2014-01-18 1.433452 
 2014-01-19 1.502098 
 2014-01-20 1.574662 
 2014-01-21 1.645675 
 2014-01-22 1.713499 
 2014-01-23 1.777574 
 2014-01-24 1.837909 
 2014-01-25 1.894507 
 2014-01-26 2.045542 
 2014-01-27 2.643479 
 2014-01-28 2.221314 
 2014-01-29 2.116585 
 2014-01-30 2.131578 
 2014-01-31  2.16573 
 2014-02-01   2.5552 
 2014-02-02 4.491645 
 2014-02-03  2.69737 
 2014-02-04 2.355572 
 2014-02-05 2.329255 
 2014-02-06 2.349244 
 2014-02-07 2.373913 
 2014-02-08 2.397095 
 2014-02-09 2.418328 
 2014-02-10 2.437579 
 2014-02-11 2.454719 
 2014-02-12 2.469706 
 2014-02-13 2.482648 
 2014-02-14 2.493768 
 2014-02-15 2.503077 
 2014-02-16 2.510909 
 2014-02-17 2.516969 
 2014-02-18 3.219726 
 2014-02-19 17.98409 
 2014-02-20 32.87571 
 2014-02-21 38.43412 
 2014-02-22 4.770187 
 2014-02-23 3.877669 
 2014-02-24 3.871083 
 2014-02-25 4.038108 
 2014-02-26 4.371239 
 2014-02-27 4.708209 
 2014-02-28 5.028579 
 2014-03-01 6.530709 
 2014-03-02 7.810055 
 2014-03-03 5.929529 
 2014-03-04 5.946227 
 2014-03-05 6.094891 
 2014-03-06 6.232916 
 2014-03-07 7.062597 
 2014-03-08 11.74239 
 2014-03-09 7.559158 
 2014-03-10 6.948332 
 2014-03-11 9.978466 
 2014-03-12 14.02924 
 2014-03-13  8.32234 
 2014-03-14 7.320354 
 2014-03-15 7.398211 
 2014-03-16 7.373238 
 2014-03-17 7.213074 
 2014-03-18 7.246518 
 2014-03-19 8.891334 
 2014-03-20  7.81962 
 2014-03-21 7.261385 
 2014-03-22 7.174154 
 2014-03-23 7.126139 
 2014-03-24 6.897405 
 2014-03-25 6.744767 
 2014-03-26 6.532023 
 2014-03-27  7.26033 
 2014-03-28 8.521828 
 2014-03-29 7.829662 
 2014-03-30 8.082535 
 2014-03-31 7.311389 
 2014-04-01 7.229521 
 2014-04-02 7.718877 
 2014-04-03 29.62849 
 2014-04-04  19.6198 
 2014-04-05  7.19319 
 2014-04-06 6.177341 
 2014-04-07 7.385277 
 2014-04-08 11.18318 
 2014-04-09 7.430578 
 2014-04-10 7.277267 
 2014-04-11 12.36311 
 2014-04-12 8.251673 
 2014-04-13 7.639963 
 2014-04-14 11.03333 
 2014-04-15 8.059247 
 2014-04-16 7.374409 
 2014-04-17 7.245369 
 2014-04-18 7.126736 
 2014-04-19 6.982893 
 2014-04-20 6.824583 
 2014-04-21 6.788151 
 2014-04-22 6.959207 
 2014-04-23 6.327045 
 2014-04-24 6.262063 
 2014-04-25 8.366059 
 2014-04-26 6.591002 
 2014-04-27 5.661417 
 2014-04-28  17.7972 
 2014-04-29 8.958356 
 2014-04-30 5.580694 
 2014-05-01 4.947242 
 2014-05-02 4.774423 
 2014-05-03 4.661222 
 2014-05-04 4.551504 
 2014-05-05 4.516624 
 2014-05-06 4.361221 
 2014-05-07 4.209116 
 2014-05-08 4.099069 
 2014-05-09 5.577851 
 2014-05-10 5.436621 
 2014-05-11 7.831333 
 2014-05-12 6.590597 
 2014-05-13 4.297823 
 2014-05-14 7.245296 
 2014-05-15 9.687661 
 2014-05-16 4.369032 
 2014-05-17 3.605793 
 2014-05-18 3.233504 
 2014-05-19 3.128695 
 2014-05-20 3.078099 
 2014-05-21 4.141313 
 2014-05-22 17.96125 
 2014-05-23 4.352819 
 2014-05-24  3.02794 
 2014-05-25 3.001173 
 2014-05-26 2.834464 
 2014-05-27  2.82911 
 2014-05-28 2.754161 
 2014-05-29 2.975239 
 2014-05-30 3.460719 
 2014-05-31 2.736369 
 2014-06-01 2.674043 
 2014-06-02 4.527771 
 2014-06-03 6.155679 
 2014-06-04 10.64804 
 2014-06-05 5.867339 
 2014-06-06 2.726357 
 2014-06-07 2.339006 
 2014-06-08 3.353752 
 2014-06-09 2.660819 
 2014-06-10 5.818249 
 2014-06-11 5.099976 
 2014-06-12 2.629081 
 2014-06-13 2.799498 
 2014-06-14 2.354366 
 2014-06-15   2.0638 
 2014-06-16 2.628646 
 2014-06-17 2.536868 
 2014-06-18 2.118613 
 2014-06-19 2.858803 
 2014-06-20 2.899999 
 2014-06-21 2.314343 
 2014-06-22 2.008378 
 2014-06-23  1.87965 
 2014-06-24 3.633755 
 2014-06-25 4.595897 
 2014-06-26 2.184419 
 2014-06-27 1.738431 
 2014-06-28 1.704455 
 2014-06-29 1.743318 
 2014-06-30 3.604274 
 2014-07-01 5.283216 
 2014-07-02 2.783913 
 2014-07-03 1.770185 
 2014-07-04 1.528929 
 2014-07-05 1.463278 
 2014-07-06 1.835691 
 2014-07-07 2.100709 
 2014-07-08 4.413215 
 2014-07-09 2.994271 
 2014-07-10 1.666131 
 2014-07-11 1.391285 
 2014-07-12 2.744907 
 2014-07-13 4.959817 
 2014-07-14 2.809258 
 2014-07-15 2.681619 
 2014-07-16 1.624638 
 2014-07-17  1.30619 
 2014-07-18 1.222017 
 2014-07-19 1.192957 
 2014-07-20 1.171582 
 2014-07-21 1.153761 
 2014-07-22 1.137553 
 2014-07-23 1.508476 
 2014-07-24 1.825575 
 2014-07-25 1.370407 
 2014-07-26 2.003826 
 2014-07-27 6.266516 
 2014-07-28 2.573712 
 2014-07-29 1.367033 
 2014-07-30 1.113147 
 2014-07-31 1.051906 
 2014-08-01 1.033875 
 2014-08-02 1.376726 
 2014-08-03 1.207153 
 2014-08-04 1.033116 
 2014-08-05 1.052962 
 2014-08-06 1.046451 
 2014-08-07 0.9890902 
 2014-08-08 1.109896 
 2014-08-09  1.07966 
 2014-08-10 1.000048 
 2014-08-11 1.211358 
 2014-08-12 1.063743 
 2014-08-13 0.9286054 
 2014-08-14 0.8764104 
 2014-08-15 0.8569846 
 2014-08-16 0.8853397 
 2014-08-17 0.9136732 
 2014-08-18 0.8592014 
 2014-08-19 0.8270697 
 2014-08-20 3.599916 
 2014-08-21 2.119353 
 2014-08-22 1.888145 
 2014-08-23 2.494261 
 2014-08-24 6.597435 
 2014-08-25 1.891731 
 2014-08-26  1.66711 
 2014-08-27 1.692584 
 2014-08-28 1.121979 
 2014-08-29 0.8792112 
 2014-08-30 0.9910935 
 2014-08-31  1.41271 
 2014-09-01 1.320673 
 2014-09-02 3.363048 
 2014-09-03 2.287502 
 2014-09-04 1.091012 
 2014-09-05 0.8001979 
 2014-09-06 1.683829 
 2014-09-07 1.251269 
 2014-09-08 0.8486183 
 2014-09-09 0.7387062 
 2014-09-10 0.8044438 
 2014-09-11 3.013741 
 2014-09-12 1.513662 
 2014-09-13 0.881135 
 2014-09-14 0.7031248 
 2014-09-15 1.593054 
 2014-09-16 4.453878 
 2014-09-17 1.493187 
 2014-09-18 0.8473455 
 2014-09-19 0.6746814 
 2014-09-20 0.6227612 
 2014-09-21  1.41818 
 2014-09-22  1.11555 
 2014-09-23 0.7627491 
 2014-09-24 0.6368813 
 2014-09-25 0.5919013 
 2014-09-26 0.574051 
 2014-09-27 0.5651489 
 2014-09-28 0.6414397 
 2014-09-29 0.6491713 
 2014-09-30 0.5927253 
 2014-10-01 0.5609313 
 2014-10-02 1.483681 
 2014-10-03 6.804364 
 2014-10-04 2.665954 
 2014-10-05 1.050452 
 2014-10-06 0.7059712 
 2014-10-07 0.7359624 
 2014-10-08 0.8163771 
 2014-10-09 0.6983734 
 2014-10-10 0.7753994 
 2014-10-11 0.8146305 
 2014-10-12  0.64822 
 2014-10-13 0.5925648 
 2014-10-14 1.819037 
 2014-10-15 1.365946 
 2014-10-16 0.7902088 
 2014-10-17 0.5859788 
 2014-10-18 0.5144826 
 2014-10-19 0.5004976 
 2014-10-20 0.4926072 
 2014-10-21 0.4817779 
 2014-10-22 0.4683191 
 2014-10-23 0.4624311 
 2014-10-24 0.4761083 
 2014-10-25 0.471123 
 2014-10-26 0.4574773 
 2014-10-27 0.4486811 
 2014-10-28 1.232772 
 2014-10-29 1.550982 
 2014-10-30 0.8187826 
 2014-10-31 0.5777026 
 2014-11-01 0.4880036 
 2014-11-02 0.4485531 
 2014-11-03 0.4364413 
 2014-11-04 0.8758097 
 2014-11-05 3.027185 
 2014-11-06 1.268699 
 2014-11-07 0.710386 
 2014-11-08 0.532429 
 2014-11-09 0.4925462 
 2014-11-10 0.4891331 
 2014-11-11 0.4562906 
 2014-11-12 0.431854 
 2014-11-13 0.4107348 
 2014-11-14 0.3950502 
 2014-11-15 0.3824818 
 2014-11-16 0.375036 
 2014-11-17 0.3754548 
 2014-11-18 0.3696713 
 2014-11-19 0.3666891 
 2014-11-20 0.3975839 
 2014-11-21 0.3982329 
 2014-11-22 0.5157904 
 2014-11-23 2.307316 
 2014-11-24 4.862359 
 2014-11-25 1.717162 
 2014-11-26 0.7601036 
 2014-11-27 0.5062681 
 2014-11-28 0.4153156 
 2014-11-29 0.4105314 
 2014-11-30 0.4911948 
 2014-12-01 0.4729081 
 2014-12-02 0.4205706 
 2014-12-03 0.3907827 
 2014-12-04 0.4111099 
 2014-12-05 0.9922232 
 2014-12-06 5.561392 
 2014-12-07 2.906011 
 2014-12-08 1.091065 
 2014-12-09 0.7941104 
 2014-12-10 0.5836159 
 2014-12-11 0.4739612 
 2014-12-12 0.4322073 
 2014-12-13 0.4447676 
 2014-12-14 1.119725 
 2014-12-15 0.993504 
 2014-12-16 0.7746388 
 2014-12-17 0.643465 
 2014-12-18 0.535651 
 2014-12-19 0.4837745 
 2014-12-20 0.464205 
 2014-12-21 0.461943 
 2014-12-22 0.5462184 
 2014-12-23 1.642498 
 2014-12-24 1.479798 
 2014-12-25 1.216528 
 2014-12-26 0.8139647 
 2014-12-27  0.66742 
 2014-12-28 1.080868 
 2014-12-29 0.9101894 
 2014-12-30 0.7214391 
 2014-12-31 0.6587793 
 2015-01-01 0.6473852 
 2015-01-02 0.6538644 
 2015-01-03 1.204171 
 2015-01-04 3.546629 
 2015-01-05 1.485751 
 2015-01-06 0.9291831 
 2015-01-07 0.7985194 
 2015-01-08 0.780306 
 2015-01-09 0.7953005 
 2015-01-10 0.8199715 
 2015-01-11 0.8471029 
 2015-01-12 0.8745573 
 2015-01-13 0.9017285 
 2015-01-14 0.9281153 
 2015-01-15 0.9534891 
 2015-01-16 0.9777508 
 2015-01-17  1.42751 
 2015-01-18  5.88239 
 2015-01-19 2.599158 
 2015-01-20 1.814309 
 2015-01-21 2.360761 
 2015-01-22 1.752499 
 2015-01-23 1.397159 
 2015-01-24  1.31779 
 2015-01-25 1.411641 
 2015-01-26  1.67641 
 2015-01-27 1.520584 
 2015-01-28 1.519053 
 2015-01-29 1.769459 
 2015-01-30 1.944806 
 2015-01-31 1.797636 
 2015-02-01 2.188565 
 2015-02-02 1.849115 
 2015-02-03 1.769258 
 2015-02-04 1.789152 
 2015-02-05 1.871089 
 2015-02-06 1.880877 
 2015-02-07 2.496905 
 2015-02-08 7.651346 
 2015-02-09 3.402655 
 2015-02-10 2.314049 
 2015-02-11 2.182271 
 2015-02-12 2.198508 
 2015-02-13 2.115448 
 2015-02-14 2.118685 
 2015-02-15 2.141317 
 2015-02-16 2.154385 
 2015-02-17  2.17929 
 2015-02-18 2.206306 
 2015-02-19 2.231663 
 2015-02-20 2.254964 
 2015-02-21 2.275993 
 2015-02-22 2.294706 
 2015-02-23 2.311432 
 2015-02-24 2.326102 
 2015-02-25 2.339086 
 2015-02-26 2.350192 
 2015-02-27 2.359796 
 2015-02-28 2.367807 
 2015-03-01  2.37426 
 2015-03-02  2.39901 
 2015-03-03 3.276442 
 2015-03-04 11.64196 
 2015-03-05 3.496355 
 2015-03-06 2.536834 
 2015-03-07 6.044615 
 2015-03-08 13.16161 
 2015-03-09 7.100683 
 2015-03-10 5.826138 
 2015-03-11 5.699049 
 2015-03-12 3.237844 
 2015-03-13 11.11245 
 2015-03-14 11.77041 
 2015-03-15 4.465484 
 2015-03-16 3.751841 
 2015-03-17 3.919699 
 2015-03-18 4.126768 
 2015-03-19 4.520863 
 2015-03-20 5.336833 
 2015-03-21 4.873683 
 2015-03-22 4.816253 
 2015-03-23 4.891588 
 2015-03-24 4.987914 
 2015-03-25 10.53257 
 2015-03-26 8.742986 
 2015-03-27   5.8506 
 2015-03-28  5.01562 
 2015-03-29 5.178066 
 2015-03-30 6.475547 
 2015-03-31 5.231944 
 2015-04-01 5.082739 
 2015-04-02 5.835129 
 2015-04-03 6.764732 
 2015-04-04 5.680855 
 2015-04-05 5.003379 
 2015-04-06 4.889307 
 2015-04-07  4.99771 
 2015-04-08 10.32284 
 2015-04-09 15.09238 
 2015-04-10  18.4921 
 2015-04-11 5.988476 
 2015-04-12 4.747166 
 2015-04-13 4.904947 
 2015-04-14 5.260569 
 2015-04-15 4.992649 
 2015-04-16 9.128137 
 2015-04-17 6.060575 
 2015-04-18 4.895279 
 2015-04-19 8.441371 
 2015-04-20 11.81279 
 2015-04-21 5.259653 
 2015-04-22 4.761154 
 2015-04-23 4.632601 
 2015-04-24 4.542852 
 2015-04-25 6.364625 
 2015-04-26 7.310996 
 2015-04-27 4.625931 
 2015-04-28 4.315118 
 2015-04-29 4.226999 
 2015-04-30 4.190505 
 2015-05-01 4.115998 
 2015-05-02 4.004822 
 2015-05-03  4.18964 
 2015-05-04 5.572624 
 2015-05-05 6.506392 
 2015-05-06 4.053108 
 2015-05-07 3.614044 
 2015-05-08  3.51651 
 2015-05-09 4.062402 
 2015-05-10 6.480107 
 2015-05-11 9.132124 
 2015-05-12 5.093403 
